datetime,ghi,temp,humidity,cloud_cover,lat,lon
2023-03-21 15:00:00,69.68,32.67,32.47,20,22.57,88.36
2023-03-21 16:00:00,129.15,31.42,34.75,20,22.57,88.36
2023-03-21 17:00:00,38.15,29.05,48.29,20,22.57,88.36
2023-03-21 18:00:00,0.0,27.19,56.74,20,22.57,88.36
2023-03-21 19:00:00,0.0,26.42,60.49,20,22.57,88.36
2023-03-21 20:00:00,0.0,25.64,65.52,20,22.57,88.36
2023-03-21 21:00:00,0.0,25.14,70.34,20,22.57,88.36
2023-03-21 22:00:00,0.0,24.63,75.28,20,22.57,88.36
2023-03-21 23:00:00,0.0,24.08,80.21,20,22.57,88.36
2023-03-22 00:00:00,0.0,23.63,84.1,20,22.57,88.36
2023-03-22 01:00:00,0.0,23.1,86.97,20,22.57,88.36
2023-03-22 02:00:00,0.0,22.46,88.57,20,22.57,88.36
2023-03-22 03:00:00,0.0,21.83,89.04,20,22.57,88.36
2023-03-22 04:00:00,0.0,21.19,88.7,20,22.57,88.36
2023-03-22 05:00:00,0.0,20.49,88.31,20,22.57,88.36
2023-03-22 06:00:00,27.17,20.67,84.39,20,22.57,88.36
2023-03-22 07:00:00,184.88,22.34,74.23,20,22.57,88.36
2023-03-22 08:00:00,397.58,26.13,53.66,20,22.57,88.36
2023-03-22 09:00:00,587.9,28.66,42.69,20,22.57,88.36
2023-03-22 10:00:00,720.03,30.25,37.92,20,22.57,88.36
2023-03-22 11:00:00,803.53,31.55,34.83,20,22.57,88.36
2023-03-22 12:00:00,843.55,32.47,32.74,20,22.57,88.36
2023-03-22 13:00:00,764.35,33.0,31.39,20,22.57,88.36
2023-03-22 14:00:00,618.15,33.01,30.95,20,22.57,88.36
2023-03-22 15:00:00,432.17,32.57,31.19,20,22.57,88.36
2023-03-22 16:00:00,236.25,31.66,32.45,20,22.57,88.36
2023-03-22 17:00:00,78.5,29.59,44.49,20,22.57,88.36
2023-03-22 18:00:00,0.0,27.24,55.02,20,22.57,88.36
2023-03-22 19:00:00,0.0,26.66,54.68,20,22.57,88.36
2023-03-22 20:00:00,0.0,26.0,56.18,20,22.57,88.36
2023-03-22 21:00:00,0.0,25.07,59.74,20,22.57,88.36
2023-03-22 22:00:00,0.0,24.11,63.9,20,22.57,88.36
2023-03-22 23:00:00,0.0,23.49,68.14,20,22.57,88.36
2023-03-23 00:00:00,0.0,23.21,71.64,20,22.57,88.36
2023-03-23 01:00:00,0.0,23.1,75.14,20,22.57,88.36
2023-03-23 02:00:00,0.0,22.87,79.65,20,22.57,88.36
2023-03-23 03:00:00,0.0,22.53,83.81,20,22.57,88.36
2023-03-23 04:00:00,0.0,22.12,86.54,20,22.57,88.36
2023-03-23 05:00:00,0.0,21.7,87.68,20,22.57,88.36
2023-03-23 06:00:00,23.9,21.98,84.7,20,22.57,88.36
2023-03-23 07:00:00,149.65,24.04,70.51,20,22.57,88.36
2023-03-23 08:00:00,324.98,27.27,51.34,20,22.57,88.36
2023-03-23 09:00:00,528.92,29.65,41.41,20,22.57,88.36
2023-03-23 10:00:00,651.67,31.4,36.42,20,22.57,88.36
2023-03-23 11:00:00,752.35,32.69,32.84,20,22.57,88.36
2023-03-23 12:00:00,713.55,33.52,30.45,20,22.57,88.36
2023-03-23 13:00:00,643.67,33.85,29.05,20,22.57,88.36
2023-03-23 14:00:00,526.75,33.79,28.45,20,22.57,88.36
2023-03-23 15:00:00,390.33,33.32,28.29,20,22.57,88.36
2023-03-23 16:00:00,216.18,32.41,28.98,20,22.57,88.36
2023-03-23 17:00:00,70.1,30.24,40.3,20,22.57,88.36
2023-03-23 18:00:00,0.0,27.99,48.03,20,22.57,88.36
2023-03-23 19:00:00,0.0,28.01,44.04,20,22.57,88.36
2023-03-23 20:00:00,0.0,27.84,42.68,20,22.57,88.36
2023-03-23 21:00:00,0.0,26.71,46.85,20,22.57,88.36
2023-03-23 22:00:00,0.0,25.05,54.11,20,22.57,88.36
2023-03-23 23:00:00,0.0,23.26,62.75,20,22.57,88.36
2023-03-24 00:00:00,0.0,22.33,69.92,20,22.57,88.36
2023-03-24 01:00:00,0.0,21.81,78.19,20,22.57,88.36
2023-03-24 02:00:00,0.0,21.36,88.26,20,22.57,88.36
2023-03-24 03:00:00,0.0,20.96,96.22,20,22.57,88.36
2023-03-24 04:00:00,0.0,20.64,100.0,20,22.57,88.36
2023-03-24 05:00:00,0.0,20.46,100.0,20,22.57,88.36
2023-03-24 06:00:00,23.48,21.52,97.94,20,22.57,88.36
2023-03-24 07:00:00,128.38,24.77,79.12,20,22.57,88.36
2023-03-24 08:00:00,262.45,28.75,51.09,20,22.57,88.36
2023-03-24 09:00:00,531.45,31.28,37.89,20,22.57,88.36
2023-03-24 10:00:00,694.9,32.97,32.48,20,22.57,88.36
2023-03-24 11:00:00,789.85,34.18,29.98,20,22.57,88.36
2023-03-24 12:00:00,814.53,34.92,28.64,20,22.57,88.36
2023-03-24 13:00:00,735.35,35.03,28.15,20,22.57,88.36
2023-03-24 14:00:00,609.03,34.79,28.12,20,22.57,88.36
2023-03-24 15:00:00,432.55,34.1,28.97,20,22.57,88.36
2023-03-24 16:00:00,221.52,32.92,31.3,20,22.57,88.36
2023-03-24 17:00:00,63.9,31.12,42.18,20,22.57,88.36
2023-03-24 18:00:00,0.0,28.72,52.08,20,22.57,88.36
2023-03-24 19:00:00,0.0,27.52,54.59,20,22.57,88.36
2023-03-24 20:00:00,0.0,26.42,59.68,20,22.57,88.36
2023-03-24 21:00:00,0.0,25.67,65.43,20,22.57,88.36
2023-03-24 22:00:00,0.0,25.06,71.98,20,22.57,88.36
2023-03-24 23:00:00,0.0,24.44,79.41,20,22.57,88.36
2023-03-25 00:00:00,0.0,23.89,86.5,20,22.57,88.36
2023-03-25 01:00:00,0.0,23.39,92.31,20,22.57,88.36
2023-03-25 02:00:00,0.0,22.95,96.45,20,22.57,88.36
2023-03-25 03:00:00,0.0,22.63,99.02,20,22.57,88.36
2023-03-25 04:00:00,0.0,22.42,100.0,20,22.57,88.36
2023-03-25 05:00:00,0.0,22.19,100.0,20,22.57,88.36
2023-03-25 06:00:00,26.27,23.08,97.57,20,22.57,88.36
2023-03-25 07:00:00,148.75,25.95,78.77,20,22.57,88.36
2023-03-25 08:00:00,305.65,29.38,56.4,20,22.57,88.36
2023-03-25 09:00:00,524.28,32.21,43.31,20,22.57,88.36
2023-03-25 10:00:00,673.12,34.12,37.25,20,22.57,88.36
2023-03-25 11:00:00,772.2,35.37,33.98,20,22.57,88.36
2023-03-25 12:00:00,814.45,36.1,31.75,20,22.57,88.36
2023-03-25 13:00:00,749.38,36.28,30.44,20,22.57,88.36
2023-03-25 14:00:00,592.85,35.79,30.37,20,22.57,88.36
2023-03-25 15:00:00,420.75,35.18,30.66,20,22.57,88.36
2023-03-25 16:00:00,229.9,34.37,31.77,20,22.57,88.36
2023-03-25 17:00:00,74.85,32.25,42.66,20,22.57,88.36
2023-03-25 18:00:00,0.0,29.69,51.18,20,22.57,88.36
2023-03-25 19:00:00,0.0,28.67,54.86,20,22.57,88.36
2023-03-25 20:00:00,0.0,27.74,60.87,20,22.57,88.36
2023-03-25 21:00:00,0.0,26.95,68.49,20,22.57,88.36
2023-03-25 22:00:00,0.0,26.1,77.18,20,22.57,88.36
2023-03-25 23:00:00,0.0,25.37,84.93,20,22.57,88.36
2023-03-26 00:00:00,0.0,24.84,90.73,20,22.57,88.36
2023-03-26 01:00:00,0.0,24.47,94.62,20,22.57,88.36
2023-03-26 02:00:00,0.0,24.26,96.65,20,22.57,88.36
2023-03-26 03:00:00,0.0,24.14,97.7,20,22.57,88.36
2023-03-26 04:00:00,0.0,23.91,99.02,20,22.57,88.36
2023-03-26 05:00:00,0.0,23.63,100.0,20,22.57,88.36
2023-03-26 06:00:00,28.75,24.24,95.25,20,22.57,88.36
2023-03-26 07:00:00,156.77,26.35,79.6,20,22.57,88.36
2023-03-26 08:00:00,328.83,29.24,58.76,20,22.57,88.36
2023-03-26 09:00:00,525.03,31.86,44.43,20,22.57,88.36
2023-03-26 10:00:00,679.4,34.01,36.0,20,22.57,88.36
2023-03-26 11:00:00,806.7,35.68,31.29,20,22.57,88.36
2023-03-26 12:00:00,777.28,36.58,28.88,20,22.57,88.36
2023-03-26 13:00:00,722.33,36.92,27.78,20,22.57,88.36
2023-03-26 14:00:00,582.65,36.63,27.76,20,22.57,88.36
2023-03-26 15:00:00,411.3,35.72,28.86,20,22.57,88.36
2023-03-26 16:00:00,216.6,34.59,31.13,20,22.57,88.36
2023-03-26 17:00:00,77.95,32.33,42.03,20,22.57,88.36
2023-03-26 18:00:00,0.0,29.48,52.96,20,22.57,88.36
2023-03-26 19:00:00,0.0,28.02,61.49,20,22.57,88.36
2023-03-26 20:00:00,0.0,27.01,71.52,20,22.57,88.36
2023-03-26 21:00:00,0.0,26.2,81.34,20,22.57,88.36
2023-03-26 22:00:00,0.0,25.67,88.1,20,22.57,88.36
2023-03-26 23:00:00,0.0,25.35,91.58,20,22.57,88.36
2023-03-27 00:00:00,0.0,25.08,93.57,20,22.57,88.36
2023-03-27 01:00:00,0.0,24.77,94.91,20,22.57,88.36
2023-03-27 02:00:00,0.0,24.45,95.94,20,22.57,88.36
2023-03-27 03:00:00,0.0,24.06,97.29,20,22.57,88.36
2023-03-27 04:00:00,0.0,23.68,98.49,20,22.57,88.36
2023-03-27 05:00:00,0.0,23.31,99.46,20,22.57,88.36
2023-03-27 06:00:00,21.3,23.91,96.01,20,22.57,88.36
2023-03-27 07:00:00,122.68,25.79,85.44,20,22.57,88.36
2023-03-27 08:00:00,274.42,28.23,68.75,20,22.57,88.36
2023-03-27 09:00:00,416.48,31.13,49.34,20,22.57,88.36
2023-03-27 10:00:00,500.08,33.13,39.62,20,22.57,88.36
2023-03-27 11:00:00,531.47,34.42,35.06,20,22.57,88.36
2023-03-27 12:00:00,558.95,35.16,32.49,20,22.57,88.36
2023-03-27 13:00:00,532.78,35.54,30.82,20,22.57,88.36
2023-03-27 14:00:00,512.58,35.48,29.98,20,22.57,88.36
2023-03-27 15:00:00,412.52,35.03,30.04,20,22.57,88.36
2023-03-27 16:00:00,165.95,34.07,31.59,20,22.57,88.36
2023-03-27 17:00:00,63.12,31.93,44.1,20,22.57,88.36
2023-03-27 18:00:00,0.0,29.49,53.8,20,22.57,88.36
2023-03-27 19:00:00,0.0,28.31,55.73,20,22.57,88.36
2023-03-27 20:00:00,0.0,26.87,61.24,20,22.57,88.36
2023-03-27 21:00:00,0.0,25.87,66.81,20,22.57,88.36
2023-03-27 22:00:00,0.0,25.59,72.01,20,22.57,88.36
2023-03-27 23:00:00,0.0,25.55,76.78,20,22.57,88.36
2023-03-28 00:00:00,0.0,25.33,81.75,20,22.57,88.36
2023-03-28 01:00:00,0.0,24.59,87.7,20,22.57,88.36
2023-03-28 02:00:00,0.0,23.98,91.9,20,22.57,88.36
2023-03-28 03:00:00,0.0,23.59,94.13,20,22.57,88.36
2023-03-28 04:00:00,0.0,23.28,95.55,20,22.57,88.36
2023-03-28 05:00:00,0.0,23.02,96.61,20,22.57,88.36
2023-03-28 06:00:00,33.22,23.91,93.35,20,22.57,88.36
2023-03-28 07:00:00,184.12,26.09,82.47,20,22.57,88.36
2023-03-28 08:00:00,376.33,30.11,53.9,20,22.57,88.36
2023-03-28 09:00:00,565.25,32.96,39.91,20,22.57,88.36
2023-03-28 10:00:00,715.5,34.58,35.49,20,22.57,88.36
2023-03-28 11:00:00,801.9,35.83,32.61,20,22.57,88.36
2023-03-28 12:00:00,839.08,36.63,30.2,20,22.57,88.36
2023-03-28 13:00:00,771.38,37.03,28.43,20,22.57,88.36
2023-03-28 14:00:00,632.22,36.95,27.26,20,22.57,88.36
2023-03-28 15:00:00,439.98,36.47,26.45,20,22.57,88.36
2023-03-28 16:00:00,234.43,35.48,27.04,20,22.57,88.36
2023-03-28 17:00:00,76.43,33.18,37.96,20,22.57,88.36
2023-03-28 18:00:00,0.0,30.34,47.74,20,22.57,88.36
2023-03-28 19:00:00,0.0,28.82,52.3,20,22.57,88.36
2023-03-28 20:00:00,0.0,27.44,59.11,20,22.57,88.36
2023-03-28 21:00:00,0.0,26.5,66.46,20,22.57,88.36
2023-03-28 22:00:00,0.0,25.9,74.26,20,22.57,88.36
2023-03-28 23:00:00,0.0,25.42,82.41,20,22.57,88.36
2023-03-29 00:00:00,0.0,24.89,89.47,20,22.57,88.36
2023-03-29 01:00:00,0.0,24.67,92.61,20,22.57,88.36
2023-03-29 02:00:00,0.0,24.54,93.31,20,22.57,88.36
2023-03-29 03:00:00,0.0,24.36,93.33,20,22.57,88.36
2023-03-29 04:00:00,0.0,24.13,93.13,20,22.57,88.36
2023-03-29 05:00:00,0.0,23.89,92.99,20,22.57,88.36
2023-03-29 06:00:00,25.88,24.66,88.06,20,22.57,88.36
2023-03-29 07:00:00,137.12,26.97,72.98,20,22.57,88.36
2023-03-29 08:00:00,320.75,29.85,53.93,20,22.57,88.36
2023-03-29 09:00:00,502.12,32.32,43.55,20,22.57,88.36
2023-03-29 10:00:00,669.7,34.16,38.41,20,22.57,88.36
2023-03-29 11:00:00,757.9,35.55,34.88,20,22.57,88.36
2023-03-29 12:00:00,779.83,36.32,32.49,20,22.57,88.36
2023-03-29 13:00:00,735.9,36.64,30.8,20,22.57,88.36
2023-03-29 14:00:00,588.6,36.42,30.15,20,22.57,88.36
2023-03-29 15:00:00,419.12,35.83,30.37,20,22.57,88.36
2023-03-29 16:00:00,212.88,34.78,31.89,20,22.57,88.36
2023-03-29 17:00:00,69.8,32.75,39.97,20,22.57,88.36
2023-03-29 18:00:00,0.0,30.09,50.58,20,22.57,88.36
2023-03-29 19:00:00,0.0,29.01,57.12,20,22.57,88.36
2023-03-29 20:00:00,0.0,27.96,66.88,20,22.57,88.36
2023-03-29 21:00:00,0.0,26.99,76.54,20,22.57,88.36
2023-03-29 22:00:00,0.0,26.27,84.0,20,22.57,88.36
2023-03-29 23:00:00,0.0,25.8,88.59,20,22.57,88.36
2023-03-30 00:00:00,0.0,25.43,91.5,20,22.57,88.36
2023-03-30 01:00:00,0.0,25.13,93.09,20,22.57,88.36
2023-03-30 02:00:00,0.0,24.89,93.94,20,22.57,88.36
2023-03-30 03:00:00,0.0,24.66,94.65,20,22.57,88.36
2023-03-30 04:00:00,0.0,24.38,95.78,20,22.57,88.36
2023-03-30 05:00:00,0.0,24.09,96.92,20,22.57,88.36
2023-03-30 06:00:00,30.1,24.69,93.62,20,22.57,88.36
2023-03-30 07:00:00,159.93,26.87,79.82,20,22.57,88.36
2023-03-30 08:00:00,322.65,29.78,60.87,20,22.57,88.36
2023-03-30 09:00:00,510.98,32.24,49.08,20,22.57,88.36
2023-03-30 10:00:00,689.17,34.01,42.27,20,22.57,88.36
2023-03-30 11:00:00,784.9,35.24,37.69,20,22.57,88.36
2023-03-30 12:00:00,775.92,36.02,34.7,20,22.57,88.36
2023-03-30 13:00:00,673.17,36.27,33.18,20,22.57,88.36
2023-03-30 14:00:00,586.88,36.0,32.76,20,22.57,88.36
2023-03-30 15:00:00,438.77,35.26,33.51,20,22.57,88.36
2023-03-30 16:00:00,219.12,34.15,35.8,20,22.57,88.36
2023-03-30 17:00:00,75.62,32.21,44.84,20,22.57,88.36
2023-03-30 18:00:00,0.0,29.62,56.41,20,22.57,88.36
2023-03-30 19:00:00,0.0,28.38,64.55,20,22.57,88.36
2023-03-30 20:00:00,0.0,27.34,74.75,20,22.57,88.36
2023-03-30 21:00:00,0.0,26.53,83.52,20,22.57,88.36
2023-03-30 22:00:00,0.0,25.94,89.33,20,22.57,88.36
2023-03-30 23:00:00,0.0,25.51,92.73,20,22.57,88.36
2023-03-31 00:00:00,0.0,25.24,93.96,20,22.57,88.36
2023-03-31 01:00:00,0.0,24.97,94.69,20,22.57,88.36
2023-03-31 02:00:00,0.0,24.66,95.28,20,22.57,88.36
2023-03-31 03:00:00,0.0,24.33,96.01,20,22.57,88.36
2023-03-31 04:00:00,0.0,24.0,96.89,20,22.57,88.36
2023-03-31 05:00:00,0.0,23.74,97.62,20,22.57,88.36
2023-03-31 06:00:00,22.5,24.23,95.62,20,22.57,88.36
2023-03-31 07:00:00,92.5,25.6,89.27,20,22.57,88.36
2023-03-31 08:00:00,160.68,27.47,77.03,20,22.57,88.36
2023-03-31 09:00:00,312.58,29.72,63.32,20,22.57,88.36
2023-03-31 10:00:00,374.65,31.66,53.7,20,22.57,88.36
2023-03-31 11:00:00,338.67,33.09,47.4,20,22.57,88.36
2023-03-31 12:00:00,347.65,33.99,43.45,20,22.57,88.36
2023-03-31 13:00:00,285.52,34.05,41.99,20,22.57,88.36
2023-03-31 14:00:00,300.42,33.33,42.44,20,22.57,88.36
2023-03-31 15:00:00,250.52,32.09,44.9,20,22.57,88.36
2023-03-31 16:00:00,137.62,31.08,47.58,20,22.57,88.36
2023-03-31 17:00:00,58.35,29.78,53.36,20,22.57,88.36
2023-03-31 18:00:00,0.0,27.75,66.33,20,22.57,88.36
2023-03-31 19:00:00,0.0,26.58,73.19,20,22.57,88.36
2023-03-31 20:00:00,0.0,25.75,77.07,20,22.57,88.36
2023-03-31 21:00:00,0.0,25.16,80.29,20,22.57,88.36
2023-03-31 22:00:00,0.0,24.69,83.94,20,22.57,88.36
2023-03-31 23:00:00,0.0,24.35,87.09,20,22.57,88.36
2023-04-01 00:00:00,0.0,24.11,89.42,20,22.57,88.36
2023-04-01 01:00:00,0.0,23.96,90.79,20,22.57,88.36
2023-04-01 02:00:00,0.0,23.57,92.99,20,22.57,88.36
2023-04-01 03:00:00,0.0,23.32,93.83,20,22.57,88.36
2023-04-01 04:00:00,0.0,23.08,94.32,20,22.57,88.36
2023-04-01 05:00:00,0.0,22.75,95.23,20,22.57,88.36
2023-04-01 06:00:00,14.52,23.0,93.79,20,22.57,88.36
2023-04-01 07:00:00,82.1,24.51,86.07,20,22.57,88.36
2023-04-01 08:00:00,164.6,26.79,74.51,20,22.57,88.36
2023-04-01 09:00:00,324.65,28.59,66.27,20,22.57,88.36
2023-04-01 10:00:00,421.48,28.58,65.2,20,22.57,88.36
2023-04-01 11:00:00,297.52,27.86,67.57,20,22.57,88.36
2023-04-01 12:00:00,482.1,27.66,68.71,20,22.57,88.36
2023-04-01 13:00:00,279.67,28.49,64.83,20,22.57,88.36
2023-04-01 14:00:00,544.83,29.33,60.52,20,22.57,88.36
2023-04-01 15:00:00,284.5,29.73,57.39,20,22.57,88.36
2023-04-01 16:00:00,154.6,29.38,57.88,20,22.57,88.36
2023-04-01 17:00:00,61.9,28.19,65.96,20,22.57,88.36
2023-04-01 18:00:00,2.38,26.31,78.03,20,22.57,88.36
2023-04-01 19:00:00,0.0,25.39,81.56,20,22.57,88.36
2023-04-01 20:00:00,0.0,24.79,84.48,20,22.57,88.36
2023-04-01 21:00:00,0.0,24.33,88.01,20,22.57,88.36
2023-04-01 22:00:00,0.0,23.87,91.32,20,22.57,88.36
2023-04-01 23:00:00,0.0,23.46,93.79,20,22.57,88.36
2023-04-02 00:00:00,0.0,23.1,95.53,20,22.57,88.36
2023-04-02 01:00:00,0.0,22.75,96.96,20,22.57,88.36
2023-04-02 02:00:00,0.0,22.4,98.0,20,22.57,88.36
2023-04-02 03:00:00,0.0,22.02,98.77,20,22.57,88.36
2023-04-02 04:00:00,0.0,21.58,99.43,20,22.57,88.36
2023-04-02 05:00:00,0.0,21.1,100.0,20,22.57,88.36
2023-04-02 06:00:00,43.45,21.97,95.35,20,22.57,88.36
2023-04-02 07:00:00,210.0,23.79,86.5,20,22.57,88.36
2023-04-02 08:00:00,419.5,27.68,58.02,20,22.57,88.36
2023-04-02 09:00:00,596.15,30.66,41.35,20,22.57,88.36
2023-04-02 10:00:00,765.1,32.34,36.29,20,22.57,88.36
2023-04-02 11:00:00,845.58,33.59,32.82,20,22.57,88.36
2023-04-02 12:00:00,930.28,34.38,30.49,20,22.57,88.36
2023-04-02 13:00:00,855.1,34.71,29.18,20,22.57,88.36
2023-04-02 14:00:00,713.22,34.56,28.82,20,22.57,88.36
2023-04-02 15:00:00,516.7,33.97,29.11,20,22.57,88.36
2023-04-02 16:00:00,291.75,32.98,30.54,20,22.57,88.36
2023-04-02 17:00:00,93.95,30.93,40.85,20,22.57,88.36
2023-04-02 18:00:00,2.97,27.95,55.12,20,22.57,88.36
2023-04-02 19:00:00,0.0,26.73,57.83,20,22.57,88.36
2023-04-02 20:00:00,0.0,25.83,63.36,20,22.57,88.36
2023-04-02 21:00:00,0.0,25.48,69.29,20,22.57,88.36
2023-04-02 22:00:00,0.0,25.46,75.47,20,22.57,88.36
2023-04-02 23:00:00,0.0,25.23,81.72,20,22.57,88.36
2023-04-03 00:00:00,0.0,24.79,87.25,20,22.57,88.36
2023-04-03 01:00:00,0.0,24.19,91.87,20,22.57,88.36
2023-04-03 02:00:00,0.0,23.63,94.71,20,22.57,88.36
2023-04-03 03:00:00,0.0,23.22,96.07,20,22.57,88.36
2023-04-03 04:00:00,0.0,22.73,97.39,20,22.57,88.36
2023-04-03 05:00:00,0.0,22.15,98.15,20,22.57,88.36
2023-04-03 06:00:00,46.22,22.89,89.83,20,22.57,88.36
2023-04-03 07:00:00,217.62,25.02,73.49,20,22.57,88.36
2023-04-03 08:00:00,440.67,29.47,42.09,20,22.57,88.36
2023-04-03 09:00:00,634.15,32.42,28.39,20,22.57,88.36
2023-04-03 10:00:00,786.9,34.08,24.63,20,22.57,88.36
2023-04-03 11:00:00,857.12,35.31,22.72,20,22.57,88.36
2023-04-03 12:00:00,937.88,36.09,22.23,20,22.57,88.36
2023-04-03 13:00:00,848.83,36.41,22.43,20,22.57,88.36
2023-04-03 14:00:00,686.85,36.3,23.05,20,22.57,88.36
2023-04-03 15:00:00,492.75,35.77,23.91,20,22.57,88.36
2023-04-03 16:00:00,287.88,34.74,25.54,20,22.57,88.36
2023-04-03 17:00:00,95.55,32.37,36.46,20,22.57,88.36
2023-04-03 18:00:00,3.1,29.0,50.14,20,22.57,88.36
2023-04-03 19:00:00,0.0,28.01,52.42,20,22.57,88.36
2023-04-03 20:00:00,0.0,27.42,56.08,20,22.57,88.36
2023-04-03 21:00:00,0.0,27.16,60.46,20,22.57,88.36
2023-04-03 22:00:00,0.0,26.67,67.01,20,22.57,88.36
2023-04-03 23:00:00,0.0,26.33,74.28,20,22.57,88.36
2023-04-04 00:00:00,0.0,25.52,83.91,20,22.57,88.36
2023-04-04 01:00:00,0.0,24.62,92.58,20,22.57,88.36
2023-04-04 02:00:00,0.0,24.1,97.58,20,22.57,88.36
2023-04-04 03:00:00,0.0,23.65,100.0,20,22.57,88.36
2023-04-04 04:00:00,0.0,23.24,100.0,20,22.57,88.36
2023-04-04 05:00:00,0.0,22.83,100.0,20,22.57,88.36
2023-04-04 06:00:00,50.83,24.04,96.18,20,22.57,88.36
2023-04-04 07:00:00,228.18,26.97,75.94,20,22.57,88.36
2023-04-04 08:00:00,436.2,30.8,49.03,20,22.57,88.36
2023-04-04 09:00:00,671.62,33.78,33.7,20,22.57,88.36
2023-04-04 10:00:00,821.97,35.51,28.73,20,22.57,88.36
2023-04-04 11:00:00,904.75,36.69,26.3,20,22.57,88.36
2023-04-04 12:00:00,888.08,37.39,24.77,20,22.57,88.36
2023-04-04 13:00:00,797.17,37.67,24.05,20,22.57,88.36
2023-04-04 14:00:00,648.33,37.49,23.82,20,22.57,88.36
2023-04-04 15:00:00,485.75,36.83,24.11,20,22.57,88.36
2023-04-04 16:00:00,273.75,35.83,25.27,20,22.57,88.36
2023-04-04 17:00:00,89.7,33.36,34.83,20,22.57,88.36
2023-04-04 18:00:00,3.08,29.74,47.13,20,22.57,88.36
2023-04-04 19:00:00,0.0,28.6,52.82,20,22.57,88.36
2023-04-04 20:00:00,0.0,27.86,62.18,20,22.57,88.36
2023-04-04 21:00:00,0.0,27.16,72.58,20,22.57,88.36
2023-04-04 22:00:00,0.0,26.68,80.5,20,22.57,88.36
2023-04-04 23:00:00,0.0,26.33,85.96,20,22.57,88.36
2023-04-05 00:00:00,0.0,26.08,88.91,20,22.57,88.36
2023-04-05 01:00:00,0.0,25.78,90.81,20,22.57,88.36
2023-04-05 02:00:00,0.0,25.38,92.83,20,22.57,88.36
2023-04-05 03:00:00,0.0,24.89,94.85,20,22.57,88.36
2023-04-05 04:00:00,0.0,24.36,96.57,20,22.57,88.36
2023-04-05 05:00:00,0.0,23.83,97.87,20,22.57,88.36
2023-04-05 06:00:00,43.25,24.29,92.95,20,22.57,88.36
2023-04-05 07:00:00,184.98,26.35,75.61,20,22.57,88.36
2023-04-05 08:00:00,369.95,29.39,56.16,20,22.57,88.36
2023-04-05 09:00:00,539.3,32.93,39.38,20,22.57,88.36
2023-04-05 10:00:00,684.95,35.85,29.36,20,22.57,88.36
2023-04-05 11:00:00,767.58,37.53,25.02,20,22.57,88.36
2023-04-05 12:00:00,877.45,38.51,22.61,20,22.57,88.36
2023-04-05 13:00:00,829.9,38.87,21.44,20,22.57,88.36
2023-04-05 14:00:00,719.47,38.72,21.15,20,22.57,88.36
2023-04-05 15:00:00,536.45,38.07,21.66,20,22.57,88.36
2023-04-05 16:00:00,318.73,36.89,23.27,20,22.57,88.36
2023-04-05 17:00:00,111.05,34.24,34.24,20,22.57,88.36
2023-04-05 18:00:00,3.47,30.51,47.02,20,22.57,88.36
2023-04-05 19:00:00,0.0,29.29,49.61,20,22.57,88.36
2023-04-05 20:00:00,0.0,28.51,51.54,20,22.57,88.36
2023-04-05 21:00:00,0.0,27.92,52.73,20,22.57,88.36
2023-04-05 22:00:00,0.0,27.35,53.83,20,22.57,88.36
2023-04-05 23:00:00,0.0,26.64,55.57,20,22.57,88.36
2023-04-06 00:00:00,0.0,25.81,58.01,20,22.57,88.36
2023-04-06 01:00:00,0.0,24.99,60.55,20,22.57,88.36
2023-04-06 02:00:00,0.0,24.2,62.79,20,22.57,88.36
2023-04-06 03:00:00,0.0,23.41,64.5,20,22.57,88.36
2023-04-06 04:00:00,0.0,22.61,65.34,20,22.57,88.36
2023-04-06 05:00:00,0.0,21.84,65.47,20,22.57,88.36
2023-04-06 06:00:00,56.9,22.64,59.03,20,22.57,88.36
2023-04-06 07:00:00,241.73,25.01,47.55,20,22.57,88.36
2023-04-06 08:00:00,469.23,29.09,35.81,20,22.57,88.36
2023-04-06 09:00:00,675.72,34.11,22.77,20,22.57,88.36
2023-04-06 10:00:00,845.83,36.2,20.55,20,22.57,88.36
2023-04-06 11:00:00,939.6,37.5,19.98,20,22.57,88.36
2023-04-06 12:00:00,919.92,38.22,19.34,20,22.57,88.36
2023-04-06 13:00:00,855.53,38.55,18.67,20,22.57,88.36
2023-04-06 14:00:00,685.2,38.47,18.22,20,22.57,88.36
2023-04-06 15:00:00,485.08,37.85,18.07,20,22.57,88.36
2023-04-06 16:00:00,273.8,36.67,18.62,20,22.57,88.36
2023-04-06 17:00:00,96.05,34.02,29.2,20,22.57,88.36
2023-04-06 18:00:00,3.03,31.0,38.73,20,22.57,88.36
2023-04-06 19:00:00,0.0,30.74,35.01,20,22.57,88.36
2023-04-06 20:00:00,0.0,30.24,33.97,20,22.57,88.36
2023-04-06 21:00:00,0.0,29.21,35.39,20,22.57,88.36
2023-04-06 22:00:00,0.0,27.93,41.18,20,22.57,88.36
2023-04-06 23:00:00,0.0,26.84,46.7,20,22.57,88.36
2023-04-07 00:00:00,0.0,25.95,51.79,20,22.57,88.36
2023-04-07 01:00:00,0.0,24.8,58.71,20,22.57,88.36
2023-04-07 02:00:00,0.0,23.95,65.04,20,22.57,88.36
2023-04-07 03:00:00,0.0,23.35,69.99,20,22.57,88.36
2023-04-07 04:00:00,0.0,22.69,71.07,20,22.57,88.36
2023-04-07 05:00:00,0.0,22.0,70.41,20,22.57,88.36
